Student_id,C200,C300,C400,C500,F100,S100,H100,L100,M000,M100,M200,M300,M400,X100,Final Grade
2443951,81.38,90.76,95.39,89.42,90.26,96.25,92.59,95.38,91.78,90.42,89.88,85.24,92.61,86.49,90.5607
2404450,97.85,90.07,91.49,94.34,91.87,87.64,90.07,90.04,93.71,89.68,94.87,83.22,91.33,96.76,91.6386
2444051,100,95.78,95.58,92.05,89.76,88.15,92.34,87.12,100,90.79,92.68,93.56,95.16,96.4,93.5264
2444151,91.25,91.26,90.83,87.16,85,92.86,93.97,92.8,92.51,92.23,92.14,85.53,82.51,83.91,89.5686
2444251,95.96,91.51,91.19,90.57,91.01,78.06,81.99,88.98,99.94,100,87.44,96.21,97.38,90.07,91.4507
2444351,82.07,92.27,93.23,89.6,98.2,92.9,89.35,99.91,93.31,94.19,96.74,90.68,98.05,91.66,93.0114
2444451,92.47,89.1,90.63,86.99,97.77,89.15,94.78,90.28,89.52,88.8,93.54,96.07,94.7,90.95,91.7679
2444551,99.07,90.3,91.15,95.33,92.03,95.26,88.29,92.13,96.99,86.72,90.65,86.53,85.65,95.06,91.7971
2444651,93.01,89.19,86.92,95.5,100,89.56,99.45,99.08,92.7,89.48,89.12,82.37,88.27,92.26,91.9221
2444751,97.52,89.07,87.81,79.98,84.91,90.89,95.25,91.81,85.81,86.65,92.46,88.6,91.57,90.72,89.5036
2444851,96.34,89.91,91.87,90.62,91.45,88,94.98,100,90,92.38,100,93.47,100,90.96,93.57
2444951,82.45,99.86,85.73,89,86.46,100,86.62,84.82,86.81,94.59,100,96.19,88.44,85.65,90.4729
2404550,92.4,80,86.25,82.84,86.57,86.1,95.1,96.5,92.74,91.54,93.58,87.02,95.09,92.63,89.8829
2445051,81.62,97.33,96.73,100,97.16,90.17,87.53,93.63,97.26,88.66,99.01,90.42,96.16,88.29,93.1407
2445151,85.3,89.22,97.16,79.3,95.34,100,97.53,87.96,84.09,93.04,90.36,79.93,89.54,91.42,90.0136
2445251,88.67,97.44,98.76,88.17,96.81,92.54,89.12,92.22,94.9,97.14,95.47,92.69,94.47,88.41,93.3436
2445351,88.01,85.12,95.57,88.91,85.02,90.03,97.18,82.22,94.5,94.32,89.34,90.49,92.86,100,90.9693
2445451,91.51,90.36,94.46,96.89,89.74,92.69,88.3,88.83,93.84,95.8,100,85.16,84.93,95.25,91.9829
2445551,87.55,85.88,89.47,91.09,93.28,88,90.71,96.33,92.26,95.83,87.89,89.74,100,91.67,91.4071
2445651,97.04,92.58,91.01,88.74,89.98,83.29,94.53,84.31,89.92,95.42,85.25,85.79,90.29,89.44,89.8279
2445751,89.11,95.02,92.01,89.94,96.09,100,92.14,98.64,92.27,98.65,87.14,83.97,87.77,99.54,93.0207
2445851,100,95.91,91.73,95.34,94.87,86.21,96.73,89.43,100,95.07,94.5,87.6,92.35,92.53,93.7336
2445951,100,93.78,91.48,100,93.05,91.11,98.83,100,91.07,90.75,86.99,99.28,92.05,93.06,94.3893
2404650,84.6,91.09,96.2,100,90.85,97.81,99.96,98.63,90.96,98.91,86.42,93.88,90.34,84.75,93.1714
2446051,98.14,87.83,86.56,92.93,94.95,92.41,92.67,91.96,88.09,99.33,80.84,94.24,80.28,93.44,90.9764
2446151,94.8,90.96,85.07,100,90.11,94.96,87.02,89.99,89.97,88.8,92.12,95.78,90.24,86.38,91.1571
2446251,88.8,92.93,90.96,91.59,86.38,77.63,93.13,89.04,85.67,85.32,99.25,89.84,99.39,93.81,90.2671
2446351,87.71,86.23,94.38,95.54,94.6,90.72,97.07,89.32,87.32,81.34,93.59,80.13,81.89,96.45,89.735
2446451,87.18,85.49,85.88,95.32,84.51,100,92.18,88.96,87.36,90.1,88.39,94.47,100,96.4,91.16
2446551,83.12,99.5,81.95,90.09,97.28,90.63,100,90.61,100,88.71,98.2,87.45,95.74,88.6,92.2771
2446651,97.82,92.99,93.73,87.57,87.92,99.15,93.43,88.58,86.8,99.06,88.66,89.72,95.81,86.18,91.9586
2446751,86.22,99.43,88.96,100,94.75,97.01,86.72,90.28,94.28,94.82,95.11,91.59,99.07,92.39,93.6164
2446851,92.94,92.55,95.79,94.63,91.52,96.19,100,99.02,91.28,97.85,94.79,84.98,92.72,88.08,93.7386
2446951,88.65,95.92,96.57,94.15,86.37,91.05,89.14,91.51,99,96.1,90.53,81.79,94.47,90.61,91.8471
2404750,100,93.14,90.39,98.74,85.2,93.72,93.23,97.76,88.38,93.82,91.53,89.91,89.9,97.41,93.0807
2447051,82.68,96.91,95.14,100,89.21,90.97,84.15,72.02,81.58,95.02,93.99,90.47,81.73,94.61,89.1771
2447151,88.86,85.27,92.22,94.07,98.85,87.29,97.86,94.91,90.49,97.38,89.52,93.35,87.9,91.56,92.1093
2447251,95.9,94.42,91.07,97.59,77.92,94.72,85.56,95.67,93.5,96.4,93.33,84.91,91.12,97.46,92.1121
2447351,93.43,91.98,94.85,99.85,96.57,84.17,98.03,88.44,89.14,92.83,82.35,99.86,98.47,94.65,93.1871
2447451,79.96,94.34,98.81,93.32,88.11,84.35,94.16,93.31,93.52,96.33,92.29,87.94,88.41,94.26,91.365
2447551,98.8,89.04,98.26,89.97,93.68,97.12,89.98,96.84,89.6,88.47,98.38,93.82,87.71,90.29,92.9971
2447651,94.68,87.35,93.09,100,91.04,90.21,91.45,86.98,92,93.27,88.02,91.34,88.64,91.04,91.365
2447751,87.23,83.34,83.77,88.54,82.73,89.93,98.56,96.78,95.55,84.28,93.87,94.19,88.97,94.07,90.1293
2447851,88.98,91.12,99.01,94.99,91.12,92.92,92.57,99.23,88.44,87.48,97.34,86.39,90.21,95.34,92.51
2447951,90.66,100,93.13,97.48,88.86,92.17,87.83,96.83,86.96,93.53,90.87,92.27,91.33,90.68,92.3286
2404850,92.7,94.79,90.61,91.39,95.1,94.52,97.97,89.18,97.61,93.84,91.27,93.18,96.97,86.73,93.2757
2448051,95.86,88.45,94.1,94.03,96.29,96.28,93.22,87.03,83.41,79.79,89.49,92.61,97.79,99.05,91.9571
2448151,100,94.45,94.15,94.39,88.29,93.33,95.19,94.62,92.94,90.84,93.88,96.63,94.15,89.02,93.7057
2448251,91.97,97.39,87.73,89.7,87,83.71,89.03,95.26,85.12,85.41,97.39,92.51,96.84,87.33,90.4564
2448351,95.17,87.28,95.94,96.58,88.04,82.77,85.24,87.75,87.92,94.14,90.77,81.92,89.31,84.78,89.115
2448451,98.25,96.02,90.69,91.47,89.52,95.5,92.38,92.39,88.36,93.92,91.34,85.84,87.2,89.23,91.5793
2448551,94.27,93.28,93.64,96.23,91.68,86.79,88.02,91.4,92.02,96.1,95.4,95.89,92.48,97.25,93.175
2448651,90.07,82.41,87.95,91.92,93.82,81.16,89.15,94.9,96.02,94.38,93.96,94.59,87.21,99.19,91.195
2448751,84.69,99.51,85.15,91.67,93.5,86.84,85.59,99.64,95.51,98.52,91.73,93.34,89.25,96.19,92.2236
2448851,100,93.2,90.72,86.03,98.17,89.1,98.51,88.54,98.07,87.84,87.95,88.15,95,88.99,92.1621
2448951,88.14,98.47,82.68,98.95,94.93,88.97,96.08,95.38,96.29,95.16,88.95,94.02,100,95.19,93.8007
2404950,89.48,89.58,97.44,91.16,100,98.5,91.61,88.67,88.78,89.82,95.67,90.63,85.72,100,92.6471
2449051,92.2,84.91,97.33,86.35,91.29,92.94,97.87,92.31,89.03,91.76,91.25,95.33,96.43,97.88,92.6343
2449151,88.47,85.66,92.6,93.24,77.33,95.09,95.71,96.61,98.01,92.44,92.72,86.96,92.95,87.84,91.1164
2449251,95.41,98.86,98.12,92.01,90.68,84.29,86.96,91.92,94.05,82.05,85.79,92.83,89.22,88.65,90.7743
2449351,97.13,98.32,90.72,84.15,89.84,96.26,91.23,88.21,100,93.75,95.71,99.36,88.95,96.57,93.5857
2449451,94.17,95.42,90.56,93.19,92.15,98.94,94.18,87.63,91.09,94.07,96.68,88.45,98.6,97.88,93.7864
2449551,89.24,88.01,87.9,89.37,100,85.75,91.03,95.03,90.42,91.59,88.33,100,100,89.21,91.8486
2449651,94.64,87.99,97.74,100,95.23,93.27,91.85,92.88,88.46,82.53,93.68,100,88.6,83.61,92.1771
2449751,94.07,94.2,100,93.09,100,99.78,100,87.59,99.29,91.2,97.14,95.51,91.26,92.3,95.3879
2449851,89.36,83.18,88.24,90.21,87.47,98.57,93.05,95.77,86.38,92.2,90.89,90.3,95.87,90.95,90.8886
2449951,90.48,89.33,100,98.79,82.56,89.82,80.23,89.35,100,84.82,91.21,93.39,90.15,91.19,90.8086
2405050,91.15,88.51,93.25,94.19,86.21,86.19,85.18,90.44,86.89,88.1,89.98,89.79,95.18,94.22,89.9486
2450051,88.47,96.48,82.81,81.58,81.99,88.41,88.33,92.27,97.5,91.35,95.2,100,89.91,82.16,89.7471
2450151,89.34,88.25,85.4,84.42,100,99.19,87.5,92,96,91.89,93.35,94.93,88.22,92.4,91.635
2450251,93.36,87.83,91.65,91.83,86.25,88.41,96.25,85.64,95.29,92.57,84.62,87.88,95.9,93.66,90.7957
2450351,87.09,87.33,93.07,86.9,100,85.42,98.82,95.7,100,93.15,97.23,97.29,93.17,92.68,93.4179
2450451,90.6,94.62,98.41,94.44,98.39,83.72,86.74,93.08,88.88,100,93.64,91.23,83.73,88.72,91.8714
2450551,82.2,96.62,96.22,86.8,94.82,82.25,82.02,88.87,86.19,95.9,87.08,96.38,86.56,85.66,89.1121
2450651,86.83,94.32,88.27,82.41,93.82,98.88,89.82,96.96,100,91.19,89.55,95.37,93.02,88.96,92.1
2450751,86.82,92.05,93.64,90.03,88.34,96.82,92.78,84.37,93.82,86.5,96.7,87.41,91.11,90.89,90.8057
2450851,89.44,91.06,86.73,94.76,84.11,96.33,86.71,90.59,92.07,96.75,85.39,90.91,87.58,96.79,90.6586
2450951,92.87,89.06,98.02,92.94,99,77.24,92.64,88.7,87.57,94.08,92.57,100,96.03,95.52,92.5886
2405150,97.42,92.47,96.91,96.94,94.82,89.71,90.14,99.68,89.93,91.09,93.94,96.61,100,91.93,94.3993
2451051,86.41,88.44,93.03,95.43,90.53,90.39,95.97,89.59,91.02,97.74,92.24,93.9,85.33,89.3,91.38
2451151,95.28,90.67,88.27,91.94,91.84,92.78,88.89,100,98.18,97.25,90.84,85.79,100,85.23,92.64
2451251,96.17,97.03,85.13,88.73,96.01,89.7,97.62,87.7,90.48,98.96,92.03,86.4,96.61,84.74,91.9507
2451351,87.89,91.79,85.17,94.27,92.41,92.27,93.31,99.71,98.78,99.02,94.86,89.96,92.24,98.15,93.5593
2451451,93.71,90.94,87.9,90.04,93.65,96.4,82.72,92.84,96.75,94.79,87.35,82.85,86.34,80.47,89.7679
2451551,91.12,95.62,89.42,95.59,90.12,88.55,100,94.46,95.67,88.83,89.23,84.72,85.05,93.56,91.5671
2451651,89.53,85.04,96.22,83.08,87.53,90.39,92.97,89.87,92.29,99.23,89.67,97.13,93.75,88.57,91.0907
2451751,98.43,91.92,90.5,82.38,84.59,94.26,92.75,100,99.8,85.67,91.88,88.77,89.26,96.12,91.8807
2451851,95.43,91.73,97.13,84,85.57,81.48,85.73,89.54,92.97,93.62,92.09,89.49,94.81,96.33,90.7086
2451951,92.89,92.17,92.38,92.66,92.2,93.43,83.42,90.35,81.31,89.3,92.32,89.3,88.58,95.45,90.4114
2405250,89.58,91.86,97.35,98.73,84.53,88.41,87.09,89.2,92.1,91.98,94.26,98.19,94.24,88.88,91.8857
2452051,88.27,90.52,97.43,93.28,94.01,87.47,89.7,89.8,90.01,82.08,87.84,98.69,95.43,93.33,91.2757
2452151,99.03,90.11,92.51,84.65,88.45,100,89.17,91.41,92.92,94.89,97.89,96.95,93.84,96.85,93.4764
2452251,91.82,93.1,98.81,96.92,88.58,95.61,89.3,90.7,96.47,86.1,85.47,70.89,90.98,94.56,90.665
2452351,86.92,89.92,92.52,90.98,94.85,90.98,91.81,89.77,80.83,83.12,85.3,97.44,91.49,96.57,90.1786
2452451,92.01,89.03,92.66,98.95,87.39,98.19,89.07,91.87,91.18,95.26,88.75,88.34,95.84,89.55,92.0064
2452551,91.76,100,88.08,96.41,88.49,84.09,87.1,86.24,93.71,95.78,90.78,94.83,94.61,90.83,91.6221
2452651,90.63,85.37,87.73,87.79,92.24,93.14,84.09,91.91,93.09,90.12,91.98,95.82,89.37,93.5,90.4843
2452751,87.53,90.08,89.25,96.72,92.34,95.2,98.68,100,93.72,90.88,78.55,86.2,90.61,96.7,91.89
2452851,87.95,98.23,92.2,84.91,94.92,93.53,94.89,92.1,94.89,96.62,93.01,93.79,100,93.53,93.6121
2452951,83.39,88.21,90.77,97.3,94.97,90.09,88.65,77.75,93.24,93.19,84.66,96.82,83.23,92.31,89.6129
2405350,88.92,92.46,92.85,93.63,91,87.1,87.31,95.74,89.22,89.76,89.08,85.51,100,93.72,91.1643
2453051,97.35,93.14,87.28,96.15,85.68,87.89,93.93,100,96.19,100,95.3,93.05,88.63,89.35,93.1386
2453151,79.31,100,92.25,94.95,93.63,93.9,95.46,94.48,92.87,89.05,94.66,93.56,86.63,88.55,92.0929
2453251,90.62,96.35,91.25,87.45,97.58,93.78,86.89,90.09,95.64,86.72,97.85,87.16,93.59,93.89,92.0614
2453351,92.63,94.04,86.94,93.58,90.95,84.71,96,100,86.95,90.98,89.45,95.64,90.24,98.01,92.1514
2453451,99.05,87.23,93.11,86.87,88.38,89.05,96.04,90.31,100,88.07,94.68,95.25,83.32,93.65,91.7864
2453551,97.35,86.44,97.45,89.04,90.77,87.36,94.42,80.15,91.5,86.57,99.36,98.89,92.39,89.23,91.4943
2453651,100,89.33,100,90.83,100,100,89.95,91.32,90.5,85.39,97.97,92.96,94.55,86.27,93.505
2453751,94.86,89.01,78.44,95.2,91.02,100,87.77,90.43,88.04,90.96,96.59,95.06,92.69,90.23,91.45
2453851,100,82.62,91.91,82.58,87.14,88.46,94.52,93.69,88.69,92.61,98.01,88.09,90.49,82.39,90.0857
2453951,99.4,97.21,100,93.08,89.64,89.08,91.05,87.6,98.01,95.36,99.55,94.17,93.27,98.03,94.675
2405450,90.22,100,95.21,95.52,99.88,92.69,94.6,90.02,95.69,85.51,85.27,95.19,96.67,84.73,92.9429
2454051,89.47,90.28,90.68,91,89.3,100,93.46,95.52,90.98,92.22,89.16,88.06,95.71,87.18,91.6443
2454151,94.98,87.86,85.53,99.86,86.15,90.64,87.56,89.97,87.4,84.24,100,94.01,86.81,96.51,90.8229
2454251,81.75,85.56,93.96,84.29,94.93,96.41,98.09,92.08,93.83,91.44,92.87,89.49,90.56,98.11,91.6693
2454351,92.58,96.99,84.94,94.07,93.1,99.34,91.24,93.73,88.42,100,92.46,92.79,90.1,88.29,92.7179
2454451,93.59,92.11,92.83,92.78,90.56,86.65,84.67,89.64,91.81,90.68,100,88.93,88.95,92.95,91.1536
2454551,96.66,85.13,76.36,91.01,93.08,96.01,88.18,84.79,87.03,93.82,95.1,93.02,89.66,91.02,90.0621
2454651,89.86,86.02,93.83,93.18,87.99,90.7,92.68,93.93,87.85,92.49,82.85,100,92.14,89.4,90.9229
2454751,87.49,92.54,91.77,83.62,83.09,100,99.93,94.35,90.29,98.97,92.42,89.04,85.53,88.62,91.2614
2454851,100,100,83.15,86.52,82.79,95.8,87.17,96.29,88.15,95.92,89.88,87.79,90.13,92.1,91.1207
2454951,93.37,86.81,85.38,100,93.09,88.14,91.66,82.96,97.29,89.57,90.93,93.51,90.96,93.93,91.2571
2405550,91.3,91.26,85.15,98.9,87.88,93.57,90.98,91.42,96.34,99.1,92.31,99.28,91.36,88,92.6321
2455051,90.69,92.19,92.49,78.13,93.65,100,94.19,85.03,90.11,84.04,89.68,90.6,97.3,85.3,90.2429
2455151,88.13,98.77,85.32,94.41,88.1,98.02,90.63,89.42,99.57,89.95,87.55,93.87,92.69,90.46,91.9207
2455251,90.25,84.33,92.33,90.7,92.02,98.54,97.03,100,91.29,90.95,83.77,94.93,100,92.63,92.7693
2455351,91.29,88.25,93.91,98.05,87.97,82.75,85.71,87.67,93.37,90.81,89.36,91.81,88.32,86.33,89.6857
2455451,91.89,90.4,82.56,91.33,91.53,92.65,95.43,100,89.29,93.76,90.01,88.19,91.21,94.18,91.6021
2455551,91.54,84.05,83.65,88.75,90.14,89.13,97.65,85.45,91.83,91.98,89.89,88.95,96.7,94.43,90.2957
2455651,78.37,82.29,90.74,96.26,95.55,84.15,96.22,84.53,92.51,94.74,91.07,98.91,88.98,89.22,90.2529
2455751,91.15,87.2,98.01,93.44,96.07,93.56,94.11,80.88,100,91.3,87.3,89.14,88.3,94.16,91.7586
2455851,92.78,99.9,91.02,85.5,96.01,86.05,92.9,95.86,99.28,79.11,99.91,94.72,88.67,95.71,92.6729
2455951,90.26,84.68,95.14,97.13,90.14,95.16,96.28,92.75,100,92.9,94.91,92.73,89.75,96.82,93.475
2405650,87.15,92.19,91.68,82.43,88.67,88.21,94.51,98.33,90.58,96.96,90.85,91.6,92.07,94.87,91.4357
2456051,92.38,91.06,89.76,92.91,93.68,88.84,83.16,98.86,81.09,82.36,91.43,82.04,91.66,90.72,89.2821
2456151,88.13,91.38,87.5,94.06,97.41,77.85,93.62,97.32,93.11,92.09,86.82,90.06,87.94,95.46,90.9107
2456251,92.61,95.48,96.24,88.3,95.96,96.72,92.33,90.16,78.6,93.25,96.76,88.42,94.49,90.15,92.105
2456351,87.3,100,87.81,98.7,95.45,89.43,93.13,100,99.92,81.24,97.56,90.85,95.33,100,94.0514
2456451,82.11,87.41,96.55,97.73,82.44,91.5,89.88,88.46,89.4,86.7,94.21,99.42,92.59,91.25,90.6893
2456551,95.49,92.52,92.64,88.36,93.48,86.77,100,88.86,95.16,98.39,94,80.47,100,93.88,92.8586
2456651,93.56,84.87,84.97,88.04,92.03,88.65,90.77,93.97,85.47,87.89,86.47,95.51,91.99,88.91,89.5071
2456751,87.87,96.45,86.42,93.54,96.6,91.1,89.97,92.49,92.41,92.32,92.09,90.37,84.33,87.59,90.9679
2456851,98.53,95.03,92.03,83.41,86.74,95.81,86.09,94.22,100,89.66,87.93,88.09,94.9,93.52,91.8543
2456951,91.25,89.78,91.83,99.35,90.44,89.91,100,94.19,98.87,90.21,83.81,92.57,90.97,97.33,92.8936
2405750,89.66,100,90.35,88.28,93.32,90.4,89.04,100,87.91,100,97.32,82.9,86.72,86.82,91.6229
2457051,97.37,100,91.89,95.18,96.14,85.87,86.9,92.67,93.8,100,92.79,97.16,93.68,93.8,94.0893
2457151,100,83.27,93.45,89.53,86.32,94.16,88.46,80.19,91.85,88.58,91.1,96.58,88.24,96.16,90.5636
2457251,91.6,83.03,95.07,89.15,88.22,87.91,100,87.74,81.84,89.03,92.86,93.61,90.77,87.58,89.8864
2457351,95.08,100,86.5,84.17,90.06,93.17,94.41,96.9,91.82,92.52,88.85,94.88,82.34,82.52,90.9443
2457451,89.91,86.99,85.84,92.57,92.44,97.24,89.2,94.39,82.22,81.82,91.07,98.07,93.27,93.65,90.62
2457551,93.07,88.84,96.77,94.32,86.41,94.6,90.61,93.44,91.75,93.38,89.11,89.97,85.25,92.77,91.4493
2457651,92.8,95.49,93.79,95.33,96.51,84.24,89.59,89.17,87.38,91.86,86.16,86.79,92.69,95.88,91.2629
2457751,98.85,99.77,91.95,84.23,89.37,92.64,95.61,92.55,92.66,91.54,84.33,94.34,92.23,90.83,92.2071
2457851,90.02,86.65,90.51,85.24,94.76,88.33,87.89,85.84,97.05,90.11,88.41,86.77,100,85.86,89.8171
2457951,93.93,89.13,100,89.61,95.53,93.83,82.57,99.3,92.06,95.4,88.24,86.65,82.97,93.2,91.6014
2405850,92.94,81.76,91.27,87.47,89.52,96.99,92.36,90.09,96.64,100,83.85,79.87,84.11,88.82,89.6921
2458051,92.86,83.57,82.29,95.64,92.15,85.77,93.26,92.24,89.24,100,90.41,95.1,95.03,95.22,91.6271
2458151,99.19,91.52,84.93,95.13,87.21,98.19,80.11,89.11,84.62,88.37,96.7,99.16,99.12,88.4,91.5543
2458251,96.71,98.79,98.49,86.09,94.03,97.35,93.67,86.98,99.18,91.45,86.76,89.63,87.8,88.16,92.5064
2458351,93.52,91.64,95.35,86.77,91.42,86.54,91.36,79.59,97.75,89.76,88.15,89.43,100,92.27,90.9679
2458451,88.34,94.73,98.98,87.34,89.55,90.16,92.15,87.78,88.78,89.07,94.88,90.76,92.34,94,91.3471
2458551,83.42,97.91,92.26,82.38,97.3,98.38,94.26,89.11,88.14,90.47,91.82,94.85,82.03,94.63,91.2114
2458651,88.61,90.19,91.62,87.36,87.21,87.56,87.47,89.94,100,95.13,90.82,91.75,91.35,88.32,90.5236
2458751,91.84,95.81,97.81,92.58,91.64,87.92,81.43,100,91.82,94.65,91.62,84.9,92.82,82.89,91.2664
2458851,88.23,92.9,89.71,88.82,89.09,89.89,93.65,85.56,92.24,89.77,95.64,96.44,91.34,95.78,91.3614
2458951,89.23,97.62,94.63,90.79,87.23,83.63,95.38,88.8,95.89,91.49,87.13,89.6,93.09,92.88,91.2421
2405950,87.59,96.54,96.46,90.65,96.9,85.9,99.63,91.48,94.73,92.57,93.28,86.24,91.64,94.64,92.7321
2459051,80.7,95.6,97.9,81.64,98.23,93.58,100,83.42,89.73,97.03,100,88.09,97.29,93.84,92.6464
2459151,93.61,91.34,88.22,94.42,85.66,94.52,100,95.61,91.47,98.65,100,89.21,89.37,100,93.72
2459251,97.74,95.49,95.21,94.56,89.35,86.1,90.14,97.25,93.63,100,94.79,84.12,91.21,88.78,92.7407
2459351,87.15,94.76,86.52,99.16,89.35,82.98,90.38,89.05,97.68,86.99,92.54,90.6,94.83,92.55,91.0386
2459451,91.67,96.11,96.27,97.24,84.89,95.81,86.21,81.87,97.79,96.98,84.27,100,90.57,91.19,92.205
2459551,90.47,94.95,99,86.65,96.22,87.69,90.04,100,90.65,97.31,94.42,85.87,95.38,97.51,93.2971
2459651,92.36,90.5,94.68,91.29,92.7,95.65,90.69,100,88.57,100,89.27,96.32,92.94,92.38,93.3821
2459751,90.78,95.2,80.2,95.49,92.66,92.7,91.26,83.79,93.85,93.15,83.63,96.92,92.09,87.32,90.6457
2459851,92.19,93.1,99.27,89.61,88.51,89.97,84.88,91.65,91.99,98.7,87.98,89.17,90.41,96.28,91.6936
2459951,92.97,87.86,88.28,95.22,90.06,86.11,94.75,100,92.63,84.97,95.46,95.61,84.85,98.87,91.9743
2406050,91.04,86.21,95.48,92.77,99.86,91.65,92.67,93.28,84.63,86.69,91.48,94.92,99.83,99.15,92.8329
2460051,99.81,90.34,96.74,92.26,87.49,94.83,85.84,86.48,81.6,89.9,84.33,89.67,96.22,83.38,89.9207
2460151,89.78,99.76,91.89,95.09,89.99,97.31,100,93.26,98.02,96.97,93.87,93.66,99.63,86.78,94.715
2460251,91.75,96.54,92.86,86.31,93.02,88.16,94.07,93.68,86.1,100,93.26,93.17,91.11,90.46,92.1779
2460351,82.66,87.91,84.05,91.47,92.66,89.49,89.06,95.87,84.53,91.46,100,91.39,93.56,96.49,90.7571
2460451,87.22,90.08,93.33,98.19,100,99.89,91.8,98.84,98.54,96.72,96.93,92.01,85.47,87.93,94.0679
2460551,91.14,99.36,100,97.33,89.24,98.67,89.89,96.46,84.94,89.65,95.62,88.91,91.56,99.24,93.715
2460651,96.77,91.73,98.03,86.68,100,94.59,99.7,92.99,99.59,94.26,99.13,87.77,90.08,88.12,94.2457
2460751,92.13,90.16,91.42,95.39,84.33,85.7,96.21,84.74,91.06,87.77,91.81,97.13,83.15,97.98,90.6414
2460851,98.2,93.3,85.42,96.45,85.7,98.71,100,88.28,94.74,86.44,100,90.65,82.32,99.63,92.8457
2460951,94.87,91.92,90.7,87.75,90.18,93.66,87.84,92.71,91.62,94.76,97.31,88.22,95.04,90.6,91.9414
2406150,91.72,91.9,88.01,83.07,86.09,97.01,93.61,98.86,93.26,95.62,87.41,96.55,89.1,91.12,91.6664
2461051,91.01,91.51,87.76,88.15,93.07,91.62,90.17,93.77,95.26,89.59,88.78,89.59,90.65,96.41,91.2386
2461151,85.03,94.64,97.58,97.94,88.88,87.09,80.73,86.57,79.38,90.74,95.56,82.82,95.02,88.19,89.2979
2461251,92.03,93.4,90.1,91.17,89.83,87.47,96.26,88.62,90.24,91.76,83.98,90.78,88.85,91.37,90.4186
2461351,90.48,93.84,93.73,98.11,92.61,88.26,89.8,94.6,98.61,91.45,95.99,93.99,91.32,98.35,93.6529
2461451,96.89,91.17,90.98,87.8,91.94,100,85.35,93.99,100,94.24,97.48,89.88,89.22,95.78,93.1943
2461551,77.68,84.69,95.55,89.59,98.33,91.68,96.13,89.87,100,91.59,89.44,93.22,91.6,91.51,91.4914
2461651,96.43,89.23,86.07,87.3,89.34,89.53,93.69,84.97,90.64,92.71,95.89,88.57,84.68,90.36,89.9579
2461751,96.03,100,95.5,95.03,92.95,92.77,86.5,85.91,93.51,90.6,95.34,100,95.1,98.53,94.1264
2461851,93.78,91.72,100,87.6,91.36,98.27,94.81,87.58,94.72,95.58,96.29,88.91,88.86,94.14,93.1157
2461951,87.36,95.05,89.7,91.08,92.1,92.42,91.82,82.1,89.47,94.08,86.62,99.51,81.56,88.95,90.13
2406250,89.2,93.93,84.84,97.91,82.48,93.63,99.98,96.67,85.38,94.12,84.11,95.74,100,97.88,92.5621
2462051,86.11,82.43,90.88,96.49,91.76,87.21,92.23,87.6,93.17,97.61,94.98,91.18,94.23,92.66,91.3243
2462151,91.58,91.93,83.41,97.49,92.69,87.26,91.14,83.28,93.64,87.65,86.61,86.98,90.19,98.62,90.1764
2462251,89.14,94.37,100,84.19,88.97,84.59,88.14,91.67,87.11,96.11,90.76,88.89,89.38,91.57,90.3493
2462351,81.74,89.37,95.62,89.23,82.38,83.34,95.66,82.83,83.19,97.04,89.98,79.21,93.17,95.13,88.4207
2462451,96.95,91.82,92.73,94.64,85.69,90.12,99.11,97.64,89.45,92.87,100,95.09,99.46,92.3,94.1336
2462551,95.01,90.46,86.99,85.92,84.44,85.47,89.06,100,95.41,89.83,90.41,100,93.31,92.58,91.3493
2462651,100,93.33,93.06,91.62,99.04,88.21,79.79,88.77,94.68,100,87.01,92.82,84.35,92.28,91.7829
2462751,91.19,90.8,98.92,98,91.36,96.59,83.7,91.03,87.46,92.82,95.27,95.04,97.86,85.78,92.5586
2462851,88.65,87.71,95.6,97.34,82.64,89.85,94.34,84.85,88.36,84.89,99.35,92.68,95.49,96.52,91.305
2462951,92.69,100,96.96,100,94.42,96.65,97.21,94.92,87.03,100,89.33,96.58,93.16,88.26,94.8007
2406350,95.27,86.41,92.74,92.78,92.82,94.46,93.59,87.55,87.85,100,92.12,100,94.37,96.28,93.3029
2463051,91.5,95.07,92.2,86.2,98.61,81.46,84.54,82.46,98.57,95.82,100,92.51,90.81,96.89,91.9029
2463151,92.44,89.37,100,96.5,81.98,95.96,93.17,88.78,100,100,87.32,88.54,82.78,94.22,92.2186
2463251,89.84,89.3,87.16,87.55,88.57,95.34,93.7,100,100,93.47,90.32,86.64,91.79,88.01,91.5493
2463351,85.15,86.68,95.03,91.24,84.04,92.66,92.13,87.09,87.87,88.49,92.49,84.58,92.29,96.94,89.7629
2463451,98.53,98.09,96.49,88.97,87.37,87.84,88.27,86.61,83.09,92.58,88.72,87.07,90.06,92.5,90.4421
2463551,96.65,86.56,88.99,90.44,88.12,83.58,91.75,94.19,97.43,98.3,89.07,90.76,91.8,84.47,90.865
2463651,87.5,91.59,92.69,89.7,90.75,93.84,95.3,97.18,95.54,88.81,93.64,99.11,94.79,96.45,93.3493
2463751,90.1,96.72,98.78,89.16,91.03,91.55,95.75,95.23,87.86,96.84,97.27,92.61,99.46,86.56,93.4943
2463851,87.68,85.32,87.18,97.45,90.26,89.56,87.54,91.73,91.23,93.88,91.94,85.38,91.59,90.25,90.0707
